source,target
上海长生食品有限公司,大润发南关欣欣店,3.0
中粮食品营销有限公司上海分公司,上海易买得超市有限公司牡丹江店,1.0
上海澳菲利食品销售有限公司,帝加唯,2.0
艾狄士食品（上海）有限公司,爱赋国际贸易(上海)有限公司衡毅,14.0
上海绿和园艺有限公司,上海必胜客有限公司龙皓路店,37.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司浦三餐厅,29.0
上海花冠营养乳品有限公司,上海豆豆暖房妇婴用品连锁店,9.0
江西意蜂实业有限公司,欧本咖啡（北京）有限公司,1.0
上海永春贸易有限公司,极乐汤（上海）沐浴管理有限公司,80.0
泰州名城农产品有限公司,锦江麦德龙现购自运有限公司闵行商场,14.0
上海阳洋豆业食品有限公司,东康市场19号,25.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司宁夏路店,1.0
山东鲁花集团商贸有限公司上海分公司,上海曹杨华联吉买盛购物有限公司,2.0
上海雅士利食品有限公司,上海新欧尚超市有限公司金科路店,1.0
五常市宝兴商贸有限公司,上海苏禾年糕厂,16.0
北京鹏龙华贸经贸有限公司,北京泰美味国际贸易有限公司,1.0
上海龙上农副产品批发市场经营管理有限公司,阿宝家餐厅,8.0
上海市杨浦区福瑞副食品经营部,上海全能餐饮配送有限公司,1.0
上海爱樱食品有限公司,上海龙辉餐饮管理有限公司七莘路店,10.0
无棣信阳六和集团有限公司,上海乓乓响农副产品配送有限公司,1.0
上海阳洋豆业食品有限公司,鲁汇菜场,29.0
上海一齐贸易有限公司,上海璟欣餐饮管理有限公司,13.0
上海米秋实业发展有限公司,益海嘉里食品营销有限公司,95.0
上海东区老大房食品有限公司,华联平阳,10.0
上海清美绿色食品有限公司,安吉祖名豆制食品有限公司,1.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司吴宝路店,61.0
上海旭洋绿色食品有限公司,上海新欧尚超市有限公司蒙山北路店,20.0
上海力德尔食品有限公司,温宿幼儿园,3.0
上海汉康豆类食品有限公司,22.孙桥,18.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司宝龙餐厅,2.0
上海江杨农产品批发市场经营管理有限公司,上海市第五十二中学（食堂）,146.0
雨润食品,上海美天副食品市场经营管理有限公司程桥分公司,21.0
上海汉康豆类食品有限公司,家乐福浦江,16.0
联家宜山店,益海嘉里食品营销有限公司,1.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司松江文诚路店,56.0
上海阳洋豆业食品有限公司,唐镇2号,28.0
上海裕田农业科技有限公司,家乐福上海金桥店,1.0
中盐上海盐业公司,上海金文食品有限公司,1.0
上海优壹电子商务有限公司,宁波市北仑区小港宁怡婴童用品店,2.0
上海超美食品有限公司,上海蓝盛副食品有限公司,4.0
上海市普陀区诚野农副产品经营部,上海龙辉餐饮管理有限公司虹口龙之梦店,1.0
上海清美绿色食品有限公司,特易购商业（上海）有限公司河南南路分公司,52.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司凯旋餐厅,12.0
益海嘉里食品营销有限公司,上海必胜客有限公司东宝兴路店,2.0
益海嘉里食品营销有限公司,上海肯德基有限公司鼎城餐厅,1.0
上海避风塘食品有限公司,上海龙辉餐饮管理有限公司真北路店,8.0
漳州市佳乐食品有限公司,上海金文食品有限公司,1.0
大连兴业源农产品有限公司,上海欧尚超市有限公司,39.0
上海阳洋豆业食品有限公司,高东菜场92号,29.0
上海六和勤强食品有限公司,乐购超市锦绣店,3.0
上海阳洋豆业食品有限公司,华池路市场-小云,29.0
上海浦南农副产品,上海兴堰商贸有限公司,1.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司顾村餐厅,27.0
安徽恒盛实业有限公司,上海浦众农贸市场经营管理有限公司,1.0
领先食品（上海）发展有限公司,味之鲜-湖北鸿升泰(华东),30.0
上海汉康豆类食品有限公司,21.宜山2,28.0
上海汉康豆类食品有限公司,24.联华南丹店,29.0
上海新景西餐食品有限公司,上海虹桥元一希尔顿,10.0
上海行怡食品贸易有限公司,上海皇康国际贸易有限公司,109.0
绍兴柯桥笛扬路店,海亮明康汇物流有限公司,1.0
上海澳菲利食品销售有限公司,上海锦腾,1.0
上海力德尔食品有限公司,B1-0412a鑫都小学0805a①学生,1.0
上海御华果品有限公司,上海联家超市有限公司青浦漕盈店,2.0
上海金帆食品有限公司,上海新景西餐食品有限公司,1.0
上海清美绿色食品有限公司,上海曹杨铁路市场经营管理有限公司农贸分公司,57.0
上海艺杏食品有限公司,航鹰小区,3.0
上海汉康豆类食品有限公司,怡乐食博格橡胶金属（上海）,21.0
上海双汇大昌有限公司上海分公司,江阴市西郊阿卫食品商行,24.0
上海汉康豆类食品有限公司,12.上海锦诚食用农产品有限公司,18.0
上海鑫品食品有限公司,上海美馨贸易有限公司,10.0
调兵山市宏大肉禽加工有限责任公司,上海焕成食品有限公司,1.0
上海紫燕食品有限公司,上海市普陀区玉津熟食店,3.0
华达龙升猪定点屠宰厂有限公司,广东八记食品股份有限公司,1.0
南京利丰英和商贸有限,上海屈臣氏日用品有限公司川沙分店,1.0
上海花冠营养乳品有限公司,黄冈麻城市呵护妈咪宝贝母婴生活馆,9.0
上海绿滔食品有限公司,上海市青浦高级中学,256.0
上海紫燕食品有限公司,上海市青浦区叶洪燕熟食店,4.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司曹安路店,2.0
上海阳洋豆业食品有限公司,马当路菜场21号--倪健,29.0
上海旭洋绿色食品有限公司,联华南丹专卖,20.0
上海国元米业有限公司,长桥菜市场,25.0
上海良友海狮油脂实业有限公司,上海欧尚超市有限公司,14.0
上海冯达豆类食品有限公司,吉买隆超市（九亭）,5.0
上海阳洋豆业食品有限公司,高桥市场69号,29.0
上海增鑫食品销售有限公司,上海龙辉餐饮管理有限公司新松江路店,10.0
上海旭洋绿色食品有限公司,世纪联华浦电专卖,25.0
喜豪梅（上海）实业有限公司,上海慈杨快餐有限公司,107.0
上海艺杏食品有限公司,常客隆(何市店),21.0
上海杨景食品有限公司,上海七宝商城综合市场经营管理有限公司,164.0
上海洪场电子商务有限公司,上海龙辉餐饮管理有限公司七莘路店,27.0
上海东区老大房食品有限公司,华联崇明裕安店,4.0
安吉祖名豆制食品有限公司,三门乐购,122.0
B428-南京利丰英和上海有限公司,上海联家超市有限公司万达店,35.0
上海苏食肉品销售有限公司,交行万荣路,1.0
上海绿和园艺有限公司,上海必胜客有限公司牡丹江路店,81.0
上海艺杏食品有限公司,上海理工六食堂二楼 H,9.0
上海惠寿食品有限公司,宿迁长野拉面,37.0
上海市宝山区宝灵蔬菜园艺场,上海新欧尚超市有限公司蒙山北路店,116.0
佛山市腐三和食品有限公司,欧本咖啡（北京）有限公司,1.0
上海力德尔食品有限公司,永兴小黄,84.0
上海市松江区洞泾镇翌海食品经营部,上海旺喜餐饮管理有限公司,568.0
青岛日辰食品有限公司,上海龙辉餐饮管理有限公司莘庄龙之梦店,1.0
汕头市达豪李二食品有限公司,广东八记食品股份有限公司,1.0
天津市博帅工贸有限公司,上海越哲食品有限公司,1.0
浦东码头,上海双峰农贸市场经营管理有限公司,252.0
上海市嘉定区安亭镇江尉蔬菜经营部,上海市嘉定区安亭幼儿园,85.0
上海凤石食品有限公司,上海华申中外文化交流服务有限公司,15.0
上海万有全豆制品有限公司奉贤分公司,上海梅园村餐饮管理有限公司（徐汇店）,25.0
上海汉康豆类食品有限公司,金罗店市场71号,18.0
上海米秋实业发展有限公司,上海新易百货有限公司,5.0
湖北美基石膏制品有限公司,上海欣晨豆业有限公司,47.0
益海嘉里食品营销有限公司,上海肯德基有限公司通州餐厅,1.0
多美滋婴幼儿食品有限公司,昆明悦鑫商贸有限公司,8.0
内蒙古蒙银颉泰食品有限公司,上海盛怡农副产品市场经营管理有限公司,8.0
艾狄士食品（上海）有限公司,金堡餐饮(上海)公司闵行分公司,3.0
上海双汇大昌有限公司上海分公司,苍南县灵溪镇陈炜副食品商行,8.0
上海五丰上食食品有限公司,上海三门农贸市场经营管理有限公司,13.0
上海天容肉制品集团有限公司,句容大润发,4.0
多美滋婴幼儿食品有限公司,温州市华美工贸有限公司,4.0
上海清美绿色食品有限公司,上海联家超市有限公司中山公园店,51.0
上海碧洋贸易有限公司,上海新欧尚超市有限公司金都路店,1.0
常州盟江食品有限公司,上海市甘泉外国语中学,14.0
上海艺杏食品有限公司,长安大厦,1.0
ZVKL-中粮食品营销有限公司上海分公司,上海联家超市有限公司徐汇店,7.0
上海力德尔食品有限公司,B2-1512a新虹桥小学3301a②学生,2.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司松江申越餐厅,3.0
上海汉康豆类食品有限公司,09.沃尔玛万达店,12.0
江苏盐城,上海环镇集贸市场经营管理有限公司,3.0
上海清美绿色食品有限公司,上海龙华乐购生活购物有限公司,81.0
上海紫燕食品有限公司,上海市闵行区东隽熟食店,1.0
ZVKL-中粮食品营销有限公司上海分公司,上海联家超市有限公司武宁店,14.0
上海阳洋豆业食品有限公司,杨家渡73号,25.0
上海意华食品有限公司,广州康智贸易有限公司,3.0
上海东区老大房食品有限公司,华联崇明南门(老）,12.0
上海爱凡食品有限公司,上海陌生人餐饮管理有限公司,1.0
上海海亮有机食品供应链有限公司,海亮明康汇物流有限公司,7.0
上海东方食品有限公司,城中菜场,29.0
江桥批发市场土豆行,上海家得利超市有限公司三江路店,6.0
上海艺杏食品有限公司,江南居委,5.0
上海旭洋绿色食品有限公,上海联家超市有限公司友谊南方商城店,28.0
上海新境界食品贸易有限公司,上海普陀第一食品商店销售有限公司,4.0
上海东辉食品有限公司,上海广亚百货商业有限公司,4.0
ZSLU-泰州市海陵区碧福食品有限公司,上海联家超市有限公司武宁店,54.0
周浦镇新都蔬菜经营部,上海银苑酒店有限公司,35825.0
上海市食品进出口有限公司,上海龙辉餐饮管理有限公司莘庄龙之梦店,3.0
上海欣晨豆业有限公司,庙前街菜市场,30.0
上海市浦东新区贝贝星幼儿园,上海鸣俊农副产品配送有限公司,1.0
上海力德尔食品有限公司,环真41号,59.0
上海艺杏食品有限公司,崇明新海市场（呼正兰）（加盟）,29.0
益海嘉里食品营销有限公司,上海肯德基有限公司东方路餐厅,2.0
上海力德尔食品有限公司,奎照路,26.0
上海春泰粮油工贸有限公司松江第一分公司,佰嘉购物--外岗店,1.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司机场镇店,14.0
上海汉康豆类食品有限公司,47.共富专卖,29.0
内蒙古科尔沁牛业股份有限公司上海分公司,锦江麦德龙现购自运有限公司虹口商场,1.0
中粮食品营销有限公司上海分公司,上海欧尚超市有限公司,9.0
上海市虹口区崇明路小学（食堂）,上海康胜快餐有限公司,4.0
多美滋婴幼儿食品有限公司,深圳市怡亚通供应链股份有限公司,6.0
云南茂眬实业有限责任有限公司,北京玉中都科技开发中心,1.0
锦江麦德龙现购自运有限公司上海闵行商场,上海天平宾馆有限公司,19.0
上海万有全豆制品有限公司奉贤分公司,庄行幼儿园（绿引）,6.0
青州市天米食品有限公司,贝帝鲜（上海）食品有限公司,7.0
上海汉康豆类食品有限公司,03.万镇,29.0
上海鑫福昌工贸有限公司,上海家得利超市有限公司张桥店,46.0
海亮明康汇物流有限公司,湖州观凤路店,13.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司金沙江餐厅,2.0
上海新景西餐食品有限公司,上海峰二食品有限公司,3.0
益海嘉里食品营销有限公司,上海必胜客有限公司龙胜路店,3.0
安徽荷金来农业发展公司,上海上食肉类有限公司,2.0
上海唐人神肉制品有限公司,上海嘉庆快餐有限公司,7.0
上海紫燕食品有限公司,上海紫燕食品有限公司第七分公司,3.0
上海交通大学教授实验基地,上海乾中集贸市场经营管理有限公司,55.0
YYC2-吉林省长春皓月清真肉业股份有限公司,上海联家超市有限公司联洋店,3.0
青浦李琴豆制品经营部,上海信韩食品有限公司,1.0
上海万有全豆制品有限公司奉贤分公司,家得利西康店,28.0
上海果品,锦江麦德龙现购自运有限公司普陀商场,4.0
江杨北路蔬菜批发市场,上海香逸湾农副产品市场经营管理有限公司,870.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司市百餐厅,28.0
