source,target
上海上食肉类有限公司,重庆宏普食品有限公司,25.0
骏凡（上海）国际贸易有限公司,上海里旺贸易有限公司,1.0
上海大昌行食品工业有限公司,吉买盛 曹杨,1.0
常州盟江食品有限公司,上海市理工大学附属初级中学,8.0
上海市闸北区熠峰食品经营部,上海辉哥海鲜火锅餐饮有限公司虹桥店,37.0
上海好雄调味品有限公司,上海鑫禾餐饮配送有限公司,1.0
上海市浦东新区北蔡镇海龙水产经营部,上海利峰快餐盒饭有限公司,8.0
上海市红场电子商务有限公司,上海禹慧餐饮有限公司,4.0
上海双汇大昌有限公司上海分公司,上海润豫贸易有限公司,46.0
上海汉康豆类食品有限公司,珍鼎-上海社科院分部,8.0
上海申漕粮油经营部,上海荣昶农副产品市场经营管理有限公司漕溪路分公司,56.0
益海嘉里食品营销有限公司,上海肯德基有限公司新天山餐厅,1.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司车站南路店,46.0
上海艺杏食品有限公司,廊下镇农贸市场（陶思羽）,7.0
8.上海美菜信息技术有限公司,上海唐汉风韵餐饮管理有限公司,2.0
启动市福誉圆水产品厂,上海市鹤林酒家,61.0
广东八记食品有限公司（阿文）,广东八记食品股份有限公司,1.0
南京申优商贸有限公司,锦江麦德龙现购自运有限公司闵行商场,29.0
上海马苏商贸有限公司,上海环盛商业有限公司徐汇环贸广场第三分公司,8.0
上海力德尔食品有限公司,武昌357号,31.0
上海家得利超市有限公司,98长乐二店,14.0
上海双汇大昌有限公司上海分公司,义乌市阿强调味品商行,3.0
广州市金牌厨师食品有限公司,上海樟鸿贸易有限公司,1.0
北京泰格瑞迪科技有限公司,上海怀乾贸易有限公司,1.0
上海彤瑞食品有限公司,上海爱连信食品有限公司,2.0
上海虹口糕团食品厂,洛川路店,930.0
锦江麦德龙现购自运有限公司嘉定商场,克鲁勃润滑产品（上海）有限公司,50.0
上海维鑫食品销售有限公司,上海吉妮塔餐饮有限公司,5.0
圣元营养食品有限公司营销分公司,上海新欧尚超市有限公司嘉定店,3.0
多美滋婴幼儿食品有限公司,上海新欧尚超市有限公司人民店,10.0
上海鑫品食品有限公司,上海新阳普超市有限公司辽新店,2.0
益海嘉里食品营销有限公司,上海肯德基有限公司柳州路餐厅,1.0
上海阳洋豆业食品有限公司,航头菜场1号,30.0
上海味加味调味品有限公司,上海普陀沪村副食品商场,1.0
上海双汇大昌有限公司上海分公司,盐城市智德鑫商贸有限公司,59.0
上海汉康豆类食品有限公司,易买得老西门,5.0
上海艾妮维农产品专业合作社,上海华润万家超市有限公司悦达店,40.0
上海强丰果蔬种植专业合作社,上海农商银行金山支行食堂,113.0
上海汉康豆类食品有限公司,上海真如寺,1.0
上海泽福食用菌种植专业合作社,上海龙辉餐饮管理有限公司大华店,109.0
太仓新长宁豆制品有限公司,上海市理工大学附属初级中学,54.0
上海联好贸易有限公司青浦分公司,上海市青浦佳佳幼儿园,20.0
上海市海联副食品有限公司第一分公司,上海市同济初级中学,5.0
上海阳洋豆业食品有限公司,永安菜场小王,24.0
百思凯信息科技（上海）有限公司,上海外高桥进口商品直销中心有限公司,3.0
郑州润恒商贸有限公司,上海莲源物流有限公司望园路分公司,10.0
上海泽福食用菌种植专业合作社,上海龙辉餐饮管理有限公司南方商城店,143.0
上海铜川水产市场经营管理有限公司,上海缘盛农贸市场经营管理有限公司怒江路分公司,11.0
上海澳富盈食品贸易有限公司,北京新发地牛羊肉交易大厅,1.0
上海锁翠食品有限公司,上海七宝商城综合市场经营管理有限公司,19.0
北国贡农业科技开发有限公司,上海市浦东新区东明路街道三黄鸡饭馆,5.0
上海东方食品有限公司,上师大,31.0
上海优壹电子商务有限公司,上海市嘉定区嘉定镇街道靓婴婴儿用品店,4.0
上海大胜贸易有限公司,上海二十一世纪酒店有限公司,56.0
北京玉中都科技开发中心,上海龙辉餐饮管理有限公司月星广场店,26.0
上海适达餐饮管理有限公司冰淇淋加工厂,安亭嘉亭荟,42.0
江苏海创农产品开发有限公司,上海肯德基有限公司城中餐厅,30.0
上海爱樱食品有限公司,上海龙辉餐饮管理有限公司正大广场店,23.0
佳农,沃尔玛甘泉店,1.0
上海春祥食品有限公司,上海市李惠利中学,20.0
豆制品,上海白玉兰饮食有限公司酒家,11.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司福山路店,11.0
上海李阳食品有限公司,上海宝山宝教配送服务有限公司,1.0
上海部落情餐饮服务管理有限公司,浦北店,25.0
上海市闵行区林金贵食品店,上海市乐事餐饮有限公司,4.0
青岛何氏牛业有限公司,上海联家超市有限公司宜山店,10.0
临沂超润食品有限公司,浦江饭店,6.0
上海汉康豆类食品有限公司,上工集团,2.0
上海东方食品有限公司,上海荣创集贸市场经营管理有限公司戬浜分公司,1.0
杭州华商贸易有限公司-,特易购乐购（中国）投资有限公司嘉善分公司,1.0
多鱼食品(深圳)有限公司制造,甄味（上海）国际贸易有限公司,1.0
澳可堪沃（上海）贸易有限公司,上海外高桥进口商品直销中心有限公司,1.0
常州盟江食品有限公司,上海市储能中学,7.0
上海阳洋豆业食品有限公司,世界路14号（张小宝）,30.0
蜀蕴（上海）供应链管理有限公司,周浦万达店,2.0
YXFC-港湾（上海）食品有限公司,上海联家超市有限公司武宁店,3.0
上海花冠营养乳品有限公司,宣城市皇家贝贝,7.0
张朴,上海西郊国际农产品交易有限公司,36.0
上海珍馥美,锦江麦德龙现购自运有限公司普陀商场,24.0
上海双汇大昌有限公司上海分公司,扬州市副食品城德胜副食品商行,28.0
南通季和米业有限责任公司,锦江麦德龙现购自运有限公司金山商场,3.0
上海泽福食用菌种植专业合作社,甄味（上海）国际贸易有限公司,1.0
上海汉康豆类食品有限公司,25.元祥,5.0
陕西秦宝牧业股份有限公司,上海市闵行区新哥肉制品经营部,1.0
上海启赋食品发展有限公司,上海华晨食品有限公司,3.0
上海旭洋绿色食品有限公司,联华海申专卖,32.0
宁波海曙民璐水产贸
易有限公司,宁波欧尚超市有限公司上海嘉定澄浏店,2.0
上海旭洋绿色食品有限公司,世纪联华鲁班专卖,33.0
上海子涵食品农产品有限公司,克鲁勃润滑产品（上海）有限公司,533.0
上海大昌行食品工业有限公司,华联 重庆北,2.0
上海城市食品配送有限公司,上海城市超市经营管理有限公司打浦桥店,1.0
上海乓乓响农副产品配送有限公司,上海市浦东新区小叮当幼儿园,25.0
良品（上海）供应链服务有限公司,上海怀乾贸易有限公司,1.0
商丘市梁园区明军冷鲜肉门市部,利日餐饮管理（上海）有限公司黄赵路第一分店,9.0
上海振新禽鸽养殖有限公司,上海悦翠贸易有限公司叶翠酒家,139.0
上海汉康豆类食品有限公司,上海福贝食品有限公司,29.0
上海澳莉嘉食品有限公司宝山分公司,老香斋-一店五角场,138.0
生产厂商1,上海肯德基有限公司沪松餐厅,1.0
益海嘉里食品营销有限公司,沃尔玛甘泉店,6.0
上海新景西餐食品有限公司,上海克莉丝汀食品有限公司,4.0
上海多利农业发展有限公司,上海国家会计学院,1019.0
上海远洋宾馆有限公司供货部,上海远洋宾馆有限公司,24.0
上海冯达豆类食品有限公司,零售,30.0
上海祥翥商贸,上海环盛商业有限公司世纪大道分公司,2.0
上海清美绿色食品有限公司,上海阳普菜市场经营管理有限公司凤城路分公司,8.0
上海市奉贤区老耿农产品经营部,上海市金山区川沪汇酒店,3.0
上海力德尔食品有限公司,合阳47号,89.0
上海陈益生食品,上海浦众农贸市场经营管理有限公司,5.0
上海绿和园艺有限公司,上海必胜客有限公司龙皓路店,29.0
上海永春贸易有限公司,极乐汤（上海）沐浴管理有限公司,131.0
上海丰美副食品有限公司,上海市浦东新区临港第一小学,32.0
上海朗富快餐盒饭有限公司,上海市鲁迅中学,20.0
北京多果国际商贸有限公司,上海龙辉餐饮管理有限公司金山万达广场店,1.0
宁德市齐民农工商有限公司,上海欧尚超市有限公司,21.0
上海阳洋豆业食品有限公司,春晖市场18号,27.0
海亮明康汇物流有限公司,无锡长江北路店,154.0
上海万有全豆制品有限公司奉贤分公司,家得利罗山,23.0
深圳市同利源农业发展有限公司,沃尔玛田林店,3.0
上海旭阳绿色食品有限公司,上海申北副食品市场经营管理有限公司天潼路分公司,7.0
泰兴市振华油脂有限公司,上海嘉里粮油工业有限公司,2.0
上海新景西餐食品有限公司,上海农工商皇冠酒店,29.0
惠氏（上海）贸易有限公司,沃尔玛上海宝山一二八纪念路店,1.0
上海景瑞农业科技发展有限公司,上海欧尚超市有限公司闵行店,2.0
益海嘉里食品营销有限公司,上海必胜客有限公司南方国际餐厅,5.0
 周浦镇新都蔬菜经营部,上海银苑酒店有限公司,6816.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司北广场 餐厅,15.0
上海万有全豆制品有限公司奉贤分公司,大富贵（华和店）,3.0
上海双汇大昌有限公司上海分公司,郑州市信荣源商贸有限公司,12.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司瑞金餐厅,4.0
上海清美绿色食品有限公司,特易购商业(浙江)有限公司上海中华新路店,56.0
V683-上海天成企业发展有限公司,上海联家超市有限公司曹路店,10.0
上海大牧汗食品有限公司,上海家得利超市有限公司莲花店,4.0
深圳市鑫亿丰粮油贸易有限公司,沃尔玛高行店,1.0
中粮国际上海分公司,上海七宝乐购购物中心有限公司,1.0
上海乓乓响农副产品配送有限公司,上海市浦东新区东方锦绣幼儿园,25.0
上海牛羊肉公司,上海龙辉餐饮管理有限公司七莘路店,20.0
安吉祖名,上海真北乐购生活购物有限公司,10.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司金桥餐厅,8.0
上海华润五丰营销有限公司,上海城市超市有限公司,4.0
上海牛羊肉公司,上海辉哥海鲜火锅餐饮有限公司浦东店,26.0
猪肉,上海白玉兰饮食有限公司酒家,3.0
上海适达餐饮管理有限公司冰淇淋加工厂,龙之梦,24.0
上海丰硕粮食种植专业合作社,奉贤区教育局,1.0
上海清美绿色食品有限公司,上海宛南综合市场经营管理有限公司,56.0
上海优壹电子商务有限公司,云龙区金色阳光,3.0
上海万有全豆制品有限公司奉贤分公司,-80.00,1.0
ZSLU-泰州市海陵区碧福食品有限公司,上海联家超市有限公司莘庄店,42.0
上海龙辉餐饮管理有限公司九六广场店,上海世达食品有限公司,3.0
上海紫燕食品有限公司,上海市宝山区罗永熟食店,2.0
上海鑫程食品有限公司,上海佳有食品销售有限公司,9.0
上海鑫品食品有限公司,上海第一食品连锁发展有限公司三鑫店,21.0
林合成贸易有限公司,上海樟鸿贸易有限公司,1.0
苏州知味香食品有限公司,上海翼通菜市场经营管理有限公司,119.0
上海花冠营养乳品有限公司,焦作济源市爱儿健孕婴商行,4.0
上海万有全豆制品有限公司奉贤分公司,塘外幼儿园（绿引）,3.0
上海佳农食品有限公司,沃尔玛顾村店,20.0
上海大润食品有限公司,上海新欧尚超市有限公司外高桥店,106.0
上海冯达豆类食品有限公司,望家欢配送,24.0
中粮食品营销有限公司上海分公司,上海易买得超市有限公司牡丹江店,1.0
上海立标食品有限公司,上海适达餐饮管理有限公司,1.0
曹杨路江桥批发市场,上海七宝商城综合市场经营管理有限公司,3.0
岳在冰肉类经营部,上海市青浦区华新镇莱香福饭店,32.0
东莞雀巢有限公司,上海金文食品有限公司,1.0
漯河双汇海樱调味料食品有限公司,上海双汇大昌有限公司上海分公司,7.0
上海米秋实业发展有限公司,上海易买得超市有限公司老西门店,11.0
上海汉康豆类食品有限公司,上海德威266号,2.0
泰州名城农产品有限公司,锦江麦德龙现购自运有限公司闵行商场,14.0
上海力德尔食品有限公司,B1-0408a丽江小学0503a①学生,3.0
上海松林肉食品有限公司,上海山林食品有限公司,1.0
上海天容肉制品集团有限公司,曲阳易买得,8.0
北京鹏龙华贸经贸有限公司,北京泰美味国际贸易有限公司,1.0
上海台宝贸易有限公司,上海新欧尚超市有限公司金科路店,3.0
西郊国际农产品交易有限公司,家乐福（金桥店）,6.0
ZRIH-上海鄂初贸易有限公司,上海联家超市有限公司徐泾店,10.0
北京味食源食品科技有限责任公司,上海双汇大昌有限公司上海分公司,1.0
上海艺杏食品有限公司,常客隆(明日新城店),32.0
上海汉康豆类食品有限公司,新徐虹汉康,1.0
